ID,time,precipitation (mm),electricity_shutdown
17751,01/10/2024 14:00:00,1.9512432,0
17752,01/10/2024 15:00:00,3.3973722,0
17753,01/10/2024 16:00:00,1.4541363,0
17754,01/10/2024 17:00:00,0.76286393,0
17755,01/10/2024 18:00:00,0.2601594,0
17756,01/10/2024 19:00:00,0.11992406,0
17757,01/10/2024 20:00:00,0.20521492,0
17758,01/10/2024 21:00:00,0.06391137,0
17759,01/10/2024 22:00:00,0.049681325,0
17760,01/10/2024 23:00:00,0.034842696,0
17761,01/11/2024 00:00:00,0.0715393,0
17762,01/11/2024 01:00:00,0.0074367807,0
17763,01/11/2024 02:00:00,0.10224129,0
17764,01/11/2024 03:00:00,0.034314483,0
17765,01/11/2024 04:00:00,0.033799052,0
17766,01/11/2024 05:00:00,0.22129168,0
17767,01/11/2024 06:00:00,0.21259266,0
17768,01/11/2024 07:00:00,0.22382025,0
17769,01/11/2024 08:00:00,0.28410125,0
17770,01/11/2024 09:00:00,0.20265387,0
17771,01/11/2024 10:00:00,0.31064594,0
17772,01/11/2024 11:00:00,0.39397034,0
17773,01/11/2024 12:00:00,0.7090322,0
17774,01/11/2024 13:00:00,0.3303055,0
17775,01/11/2024 14:00:00,0.54616404,0
17776,01/11/2024 15:00:00,0.38109034,0
17777,01/11/2024 16:00:00,0.47556356,0
17778,01/11/2024 17:00:00,0.7523208,0
17779,01/11/2024 18:00:00,0.2261629,0
17780,01/11/2024 19:00:00,0.03566164,0
17781,01/11/2024 20:00:00,0.04322358,0
17782,01/11/2024 21:00:00,0.04788608,0
17783,01/11/2024 22:00:00,0.13975063,0
17784,01/11/2024 23:00:00,0.0943873,0
17785,01/12/2024 00:00:00,0.1985283,0
17786,01/12/2024 01:00:00,0.05888396,0
17787,01/12/2024 02:00:00,-0.0060654287,0
17788,01/12/2024 03:00:00,0.028370759,0
17789,01/12/2024 04:00:00,0.040744707,0
17790,01/12/2024 05:00:00,0.032702986,0
17791,01/12/2024 06:00:00,0.23902658,0
17792,01/12/2024 07:00:00,0.43493015,0
17793,01/12/2024 08:00:00,0.28970447,0
17794,01/12/2024 09:00:00,0.27415594,0
17795,01/12/2024 10:00:00,0.33586007,0
17796,01/12/2024 11:00:00,0.30039248,0
17797,01/12/2024 12:00:00,0.33405405,0
17798,01/12/2024 13:00:00,0.6068618,0
17799,01/12/2024 14:00:00,0.6041081,0
17800,01/12/2024 15:00:00,0.55884975,0
17801,01/12/2024 16:00:00,0.4181601,0
17802,01/12/2024 17:00:00,0.29913536,0
17803,01/12/2024 18:00:00,0.27803534,0
17804,01/12/2024 19:00:00,0.06486346,0
17805,01/12/2024 20:00:00,0.057874124,0
17806,01/12/2024 21:00:00,0.1032104,0
17807,01/12/2024 22:00:00,0.021426855,0
17808,01/12/2024 23:00:00,0.04784645,0
17809,01/13/2024 00:00:00,0.038338296,0
17810,01/13/2024 01:00:00,0.0072700097,0
17811,01/13/2024 02:00:00,0.030383833,0
17812,01/13/2024 03:00:00,0.031057995,0
17813,01/13/2024 04:00:00,0.009315721,0
17814,01/13/2024 05:00:00,0.014727403,0
17815,01/13/2024 06:00:00,0.23270473,0
17816,01/13/2024 07:00:00,0.27041826,0
17817,01/13/2024 08:00:00,0.26682702,0
17818,01/13/2024 09:00:00,0.3643743,0
17819,01/13/2024 10:00:00,0.5072574,0
17820,01/13/2024 11:00:00,0.4679792,0
17821,01/13/2024 12:00:00,0.7494524,0
17822,01/13/2024 13:00:00,0.7736016,0
17823,01/13/2024 14:00:00,1.0680114,0
17824,01/13/2024 15:00:00,0.36835942,0
17825,01/13/2024 16:00:00,0.38586608,0
17826,01/13/2024 17:00:00,0.5352668,0
17827,01/13/2024 18:00:00,0.3655568,0
17828,01/13/2024 19:00:00,0.1698425,0
17829,01/13/2024 20:00:00,0.03845855,0
17830,01/13/2024 21:00:00,0.03694438,0
17831,01/13/2024 22:00:00,0.063249186,0
17832,01/13/2024 23:00:00,0.06862888,0
17833,01/14/2024 00:00:00,0.06702363,0
17834,01/14/2024 01:00:00,0.04686886,0
17835,01/14/2024 02:00:00,0.05809355,0
17836,01/14/2024 03:00:00,0.03618195,0
17837,01/14/2024 04:00:00,0.04409709,0
17838,01/14/2024 05:00:00,0.033702333,0
17839,01/14/2024 06:00:00,0.2077337,0
17840,01/14/2024 07:00:00,0.28729916,0
17841,01/14/2024 08:00:00,0.2546214,0
17842,01/14/2024 09:00:00,0.22867814,0
17843,01/14/2024 10:00:00,0.23265557,0
17844,01/14/2024 11:00:00,0.23798779,0
17845,01/14/2024 12:00:00,0.16442041,0
17846,01/14/2024 13:00:00,0.37406415,0
17847,01/14/2024 14:00:00,0.25438973,0
17848,01/14/2024 15:00:00,0.2729077,0
17849,01/14/2024 16:00:00,0.30258304,0
17850,01/14/2024 17:00:00,0.24080281,0
17851,01/14/2024 18:00:00,0.23618402,0
17852,01/14/2024 19:00:00,0.017615557,0
17853,01/14/2024 20:00:00,0.021814056,0
17854,01/14/2024 21:00:00,0.024738621,0
17855,01/14/2024 22:00:00,0.026354844,0
17856,01/14/2024 23:00:00,0.023734516,0
17857,01/15/2024 00:00:00,0.03648298,0
17858,01/15/2024 01:00:00,0.011779332,0
17859,01/15/2024 02:00:00,0.019899486,0
17860,01/15/2024 03:00:00,0.0140556935,0
17861,01/15/2024 04:00:00,0.01383921,0
17862,01/15/2024 05:00:00,0.0150008,0
17863,01/15/2024 06:00:00,0.15784101,0
17864,01/15/2024 07:00:00,0.22836499,0
17865,01/15/2024 08:00:00,0.21474798,0
17866,01/15/2024 09:00:00,0.2396664,0
17867,01/15/2024 10:00:00,0.23138094,0
17868,01/15/2024 11:00:00,0.30778044,0
17869,01/15/2024 12:00:00,0.44471657,0
17870,01/15/2024 13:00:00,0.7974549,0
17871,01/15/2024 14:00:00,0.67352116,0
17872,01/15/2024 15:00:00,0.7286274,0
17873,01/15/2024 16:00:00,0.48775327,0
17874,01/15/2024 17:00:00,0.2634253,0
17875,01/15/2024 18:00:00,0.2612947,0
17876,01/15/2024 19:00:00,0.09887999,0
17877,01/15/2024 20:00:00,0.048854496,0
17878,01/15/2024 21:00:00,0.045831874,0
17879,01/15/2024 22:00:00,0.034717597,0
17880,01/15/2024 23:00:00,0.01960345,0
17881,01/16/2024 00:00:00,0.041442808,0
17882,01/16/2024 01:00:00,0.012199533,0
17883,01/16/2024 02:00:00,0.010225515,0
17884,01/16/2024 03:00:00,0.012406978,0
17885,01/16/2024 04:00:00,0.017900713,0
17886,01/16/2024 05:00:00,0.013524018,0
17887,01/16/2024 06:00:00,0.15532832,0
17888,01/16/2024 07:00:00,0.23415513,0
17889,01/16/2024 08:00:00,0.1975959,0
17890,01/16/2024 09:00:00,0.22062142,0
17891,01/16/2024 10:00:00,0.26593548,0
17892,01/16/2024 11:00:00,0.20681204,0
17893,01/16/2024 12:00:00,0.35035244,0
17894,01/16/2024 13:00:00,0.5092626,0
17895,01/16/2024 14:00:00,1.6382011,0
17896,01/16/2024 15:00:00,1.5548882,0
17897,01/16/2024 16:00:00,1.8399184,0
17898,01/16/2024 17:00:00,0.40780395,0
17899,01/16/2024 18:00:00,0.20488842,0
17900,01/16/2024 19:00:00,0.027402828,0
17901,01/16/2024 20:00:00,0.005333648,0
17902,01/16/2024 21:00:00,0.0045996197,0
17903,01/16/2024 22:00:00,0.031140057,0
17904,01/16/2024 23:00:00,0.0011569846,0
17905,01/17/2024 00:00:00,0.009814508,0
17906,01/17/2024 01:00:00,0.036786392,0
17907,01/17/2024 02:00:00,0.05780254,0
17908,01/17/2024 03:00:00,0.2565949,0
17909,01/17/2024 04:00:00,0.114160106,0
17910,01/17/2024 05:00:00,0.029705353,0
17911,01/17/2024 06:00:00,0.23755834,0
17912,01/17/2024 07:00:00,0.22947222,0
17913,01/17/2024 08:00:00,0.27921885,0
17914,01/17/2024 09:00:00,0.33203343,0
17915,01/17/2024 10:00:00,0.6136573,0
17916,01/17/2024 11:00:00,0.4719852,0
17917,01/17/2024 12:00:00,1.5955269,0
17918,01/17/2024 13:00:00,1.4645735,0
17919,01/17/2024 14:00:00,1.3679446,0
17920,01/17/2024 15:00:00,7.4813814,0
17921,01/17/2024 16:00:00,2.8139598,0
17922,01/17/2024 17:00:00,1.2939452,0
17923,01/17/2024 18:00:00,0.43684134,0
17924,01/17/2024 19:00:00,0.31148493,0
17925,01/17/2024 20:00:00,0.4851898,0
17926,01/17/2024 21:00:00,0.6938143,0
17927,01/17/2024 22:00:00,2.029798,0
17928,01/17/2024 23:00:00,2.8365395,0
17929,01/18/2024 00:00:00,1.9402424,0
17930,01/18/2024 01:00:00,1.1082207,0
17931,01/18/2024 02:00:00,0.9288844,0
17932,01/18/2024 03:00:00,0.9045457,0
17933,01/18/2024 04:00:00,0.47811124,0
17934,01/18/2024 05:00:00,2.0013094,0
17935,01/18/2024 06:00:00,2.4788003,0
17936,01/18/2024 07:00:00,2.7709987,0
17937,01/18/2024 08:00:00,0.92286664,0
17938,01/18/2024 09:00:00,1.9368427,0
17939,01/18/2024 10:00:00,0.83547443,0
17940,01/18/2024 11:00:00,4.641171,0
17941,01/18/2024 12:00:00,4.4328074,0
17942,01/18/2024 13:00:00,5.7450886,0
17943,01/18/2024 14:00:00,2.4027011,0
17944,01/18/2024 15:00:00,1.5599784,0
17945,01/18/2024 16:00:00,1.7414191,0
17946,01/18/2024 17:00:00,0.9550798,0
17947,01/18/2024 18:00:00,0.6312046,0
17948,01/18/2024 19:00:00,0.6471308,0
17949,01/18/2024 20:00:00,0.47892562,0
17950,01/18/2024 21:00:00,0.810101,0
17951,01/18/2024 22:00:00,1.3597949,0
17952,01/18/2024 23:00:00,1.0788734,0
17953,01/19/2024 00:00:00,1.0492066,0
17954,01/19/2024 01:00:00,3.4478269,0
17955,01/19/2024 02:00:00,1.4052513,0
17956,01/19/2024 03:00:00,1.289479,0
17957,01/19/2024 04:00:00,1.6892912,0
17958,01/19/2024 05:00:00,2.5453682,0
17959,01/19/2024 06:00:00,1.4571738,0
17960,01/19/2024 07:00:00,1.5132598,0
17961,01/19/2024 08:00:00,2.8849587,0
17962,01/19/2024 09:00:00,0.8734069,0
17963,01/19/2024 10:00:00,1.4675107,0
17964,01/19/2024 11:00:00,0.7642121,0
17965,01/19/2024 12:00:00,1.5727441,0
17966,01/19/2024 13:00:00,1.6335462,0
17967,01/19/2024 14:00:00,5.846492,0
17968,01/19/2024 15:00:00,3.1338637,0
17969,01/19/2024 16:00:00,1.9327571,0
17970,01/19/2024 17:00:00,1.2862835,0
17971,01/19/2024 18:00:00,1.2866955,0
17972,01/19/2024 19:00:00,0.80098355,0
17973,01/19/2024 20:00:00,2.986289,0
17974,01/19/2024 21:00:00,5.678583,0
17975,01/19/2024 22:00:00,4.245982,0
17976,01/19/2024 23:00:00,3.5476174,0
17977,01/20/2024 00:00:00,0.554118,0
17978,01/20/2024 01:00:00,0.31427652,0
17979,01/20/2024 02:00:00,0.49151587,0
17980,01/20/2024 03:00:00,0.38684577,0
17981,01/20/2024 04:00:00,0.54296327,0
17982,01/20/2024 05:00:00,0.3151164,0
17983,01/20/2024 06:00:00,0.43534157,0
17984,01/20/2024 07:00:00,0.35835806,0
17985,01/20/2024 08:00:00,0.8552533,0
17986,01/20/2024 09:00:00,0.9101948,0
17987,01/20/2024 10:00:00,1.0758357,0
17988,01/20/2024 11:00:00,0.7855323,0
17989,01/20/2024 12:00:00,0.7870551,0
17990,01/20/2024 13:00:00,1.0275512,0
17991,01/20/2024 14:00:00,0.8846784,0
17992,01/20/2024 15:00:00,1.3888226,0
17993,01/20/2024 16:00:00,0.7460399,0
17994,01/20/2024 17:00:00,0.5297194,0
17995,01/20/2024 18:00:00,0.48851904,0
17996,01/20/2024 19:00:00,0.29257128,0
17997,01/20/2024 20:00:00,0.06296778,0
17998,01/20/2024 21:00:00,0.4171744,0
17999,01/20/2024 22:00:00,0.2658874,0
18000,01/20/2024 23:00:00,0.4960393,0
18001,01/21/2024 00:00:00,0.28538015,0
18002,01/21/2024 01:00:00,0.3461426,0
18003,01/21/2024 02:00:00,0.24508746,0
18004,01/21/2024 03:00:00,0.41430125,0
18005,01/21/2024 04:00:00,0.45381343,0
18006,01/21/2024 05:00:00,0.14959332,0
18007,01/21/2024 06:00:00,0.28273806,0
18008,01/21/2024 07:00:00,0.60684115,0
18009,01/21/2024 08:00:00,0.44704252,0
18010,01/21/2024 09:00:00,0.46902952,0
18011,01/21/2024 10:00:00,0.35823622,0
18012,01/21/2024 11:00:00,1.2819219,0
18013,01/21/2024 12:00:00,1.1093998,0
18014,01/21/2024 13:00:00,1.06949,0
18015,01/21/2024 14:00:00,0.9325865,0
18016,01/21/2024 15:00:00,0.91752094,0
18017,01/21/2024 16:00:00,0.5932911,0
18018,01/21/2024 17:00:00,0.45223305,0
18019,01/21/2024 18:00:00,0.3462079,0
18020,01/21/2024 19:00:00,0.11876079,0
18021,01/21/2024 20:00:00,0.2580227,0
18022,01/21/2024 21:00:00,0.19668977,0
18023,01/21/2024 22:00:00,0.1695233,0
18024,01/21/2024 23:00:00,0.07563955,0
18025,01/22/2024 00:00:00,0.064699106,0
18026,01/22/2024 01:00:00,0.19917329,0
18027,01/22/2024 02:00:00,0.21893102,0
18028,01/22/2024 03:00:00,0.08022908,0
18029,01/22/2024 04:00:00,0.51861507,0
18030,01/22/2024 05:00:00,0.2514163,0
18031,01/22/2024 06:00:00,0.3620031,0
18032,01/22/2024 07:00:00,0.40074727,0
18033,01/22/2024 08:00:00,0.49394363,0
18034,01/22/2024 09:00:00,1.2153193,0
18035,01/22/2024 10:00:00,0.47848246,0
18036,01/22/2024 11:00:00,0.6257704,0
18037,01/22/2024 12:00:00,1.3719242,0
18038,01/22/2024 13:00:00,1.0614312,0
18039,01/22/2024 14:00:00,1.2773045,0
18040,01/22/2024 15:00:00,0.69837224,0
18041,01/22/2024 16:00:00,0.41073614,0
18042,01/22/2024 17:00:00,0.44531405,0
18043,01/22/2024 18:00:00,0.4741277,0
18044,01/22/2024 19:00:00,0.3254162,0
18045,01/22/2024 20:00:00,0.05986514,0
18046,01/22/2024 21:00:00,0.0190432,0
18047,01/22/2024 22:00:00,0.1877052,0
18048,01/22/2024 23:00:00,0.1820342,0
18049,01/23/2024 00:00:00,0.17403074,0
18050,01/23/2024 01:00:00,0.2181092,0
18051,01/23/2024 02:00:00,0.1703637,0
18052,01/23/2024 03:00:00,0.26925758,0
18053,01/23/2024 04:00:00,0.43199137,0
18054,01/23/2024 05:00:00,0.26779795,0
18055,01/23/2024 06:00:00,0.2531938,0
18056,01/23/2024 07:00:00,0.29851457,0
18057,01/23/2024 08:00:00,0.9619885,0
18058,01/23/2024 09:00:00,0.7276019,0
18059,01/23/2024 10:00:00,0.7199809,0
18060,01/23/2024 11:00:00,1.0237731,0
18061,01/23/2024 12:00:00,0.9807076,0
18062,01/23/2024 13:00:00,0.5880998,0
18063,01/23/2024 14:00:00,0.47877157,0
18064,01/23/2024 15:00:00,0.5369568,0
18065,01/23/2024 16:00:00,0.65610904,0
18066,01/23/2024 17:00:00,0.45592242,0
18067,01/23/2024 18:00:00,0.25532144,0
18068,01/23/2024 19:00:00,0.15839802,0
18069,01/23/2024 20:00:00,0.120172344,0
18070,01/23/2024 21:00:00,0.12199805,0
18071,01/23/2024 22:00:00,0.10540502,0
18072,01/23/2024 23:00:00,0.1249109,0
18073,01/24/2024 00:00:00,0.010723121,0
18074,01/24/2024 01:00:00,0.021738945,0
18075,01/24/2024 02:00:00,0.14456409,0
18076,01/24/2024 03:00:00,0.03027194,0
18077,01/24/2024 04:00:00,0.059863146,0
18078,01/24/2024 05:00:00,0.065001905,0
18079,01/24/2024 06:00:00,0.23317395,0
18080,01/24/2024 07:00:00,0.24723926,0
18081,01/24/2024 08:00:00,0.27229917,0
18082,01/24/2024 09:00:00,0.28877154,0
18083,01/24/2024 10:00:00,0.29920098,0
18084,01/24/2024 11:00:00,0.5368215,0
18085,01/24/2024 12:00:00,0.49641353,0
18086,01/24/2024 13:00:00,2.3067584,0
18087,01/24/2024 14:00:00,0.7131817,0
18088,01/24/2024 15:00:00,2.3032334,0
18089,01/24/2024 16:00:00,0.62607807,0
18090,01/24/2024 17:00:00,0.34836718,0
18091,01/24/2024 18:00:00,0.52947676,0
18092,01/24/2024 19:00:00,0.23698421,0
18093,01/24/2024 20:00:00,0.13196193,0
18094,01/24/2024 21:00:00,0.048954178,0
18095,01/24/2024 22:00:00,0.08404003,0
18096,01/24/2024 23:00:00,0.04452874,0
18097,01/25/2024 00:00:00,0.03376491,0
18098,01/25/2024 01:00:00,0.053058404,0
18099,01/25/2024 02:00:00,0.056110576,0
18100,01/25/2024 03:00:00,0.037994195,0
18101,01/25/2024 04:00:00,0.055896707,0
18102,01/25/2024 05:00:00,0.05556312,0
